"Sample","Time","Weight","Hour","meanSubAbs","seSubAbs","meanAbs","seAbs","PIse","PI_g","PIse2","PIse1","PI","Range","Genotype","Site"
"W0076",0,0.0185,"0hr",0.222633333333333,0.0555363644630955,0.1891,0.0446578473880385,68.743947455005,-958.547124596834,0.0717168156796869,0.00404422957605232,-17.7331218050414,"Invasive","ARC29","ARC"
"W0076",4,0.0185,"4hr",0.1811,0.00105039675043926,0.235233333333333,0.015738311359369,14.8001047067923,1243.92495088258,0.0118979080661509,0.000517016854820364,23.0126115913277,"Invasive","ARC29","ARC"
"W0076",24,0.0185,"24hr",0.0554,0.000781024967590666,0.0392666666666667,0.00335675107474144,111.541403078113,-2220.89661818015,0.0502235908529198,0.00122238409142024,-41.0865874363328,"Invasive","ARC29","ARC"
"W0077",0,0.0173,"0hr",0.178666666666667,0.0205282190600592,0.1891,0.0446578473880385,4.36624295732408,318.922713716429,0.0136905989117048,0.00248136637783071,5.51736294729421,"Native","DEB30","DEB"
"W0077",4,0.0173,"4hr",0.195233333333333,0.00471442231644321,0.235233333333333,0.015738311359369,9.86690231918487,982.912878697902,0.0100384301935853,0.000590343348967762,17.0043928014737,"Native","DEB30","DEB"
"W0077",24,0.0173,"24hr",0.0649,0.0061430177166167,0.0392666666666667,0.00335675107474144,519.269171030188,-3773.41825568957,0.137612407595483,0.00210802881856279,-65.2801358234295,"Native","DEB30","DEB"
"W0078",0,0.0182,"0hr",0.156866666666667,0.0178269770603743,0.1891,0.0446578473880385,34.7081024269619,936.574442655881,0.0370585624016589,0.00217407677874468,17.045654856337,"Native","PI404795","Uru"
"W0078",4,0.0182,"4hr",0.1777,0.00260064094663861,0.235233333333333,0.015738311359369,17.0046235519114,1343.84532854137,0.0126537058921568,0.000517365020167734,24.457984979453,"Native","PI404795","Uru"
"W0078",24,0.0182,"24hr",0.0594666666666667,0.00281503897742899,0.0392666666666667,0.00335675107474144,215.182140178584,-2826.545271367,0.0761290266101116,0.00147986787700844,-51.4431239388795,"Native","PI404795","Uru"
"W0079",0,0.0295,"0hr",0.1513,0.00428291178210961,0.1891,0.0446578473880385,25.7768528282275,677.607579166257,0.0380409747776787,0.00190305511387805,19.9894235854046,"Native","LDSc3-11","LDS"
"W0079",4,0.0295,"4hr",0.193366666666667,0.0221863571693157,0.235233333333333,0.015738311359369,11.7235861149166,603.319699396921,0.0194317973151474,0.00109180090488053,17.7979311322092,"Native","LDSc3-11","LDS"
"W0079",24,0.0295,"24hr",0.0468666666666667,0.00669759492487996,0.0392666666666667,0.00335675107474144,25.239174339567,-656.096227446692,0.0384687082225567,0.0019875499248321,-19.3548387096774,"Native","LDSc3-11","LDS"
"W0080",0,0.014,"0hr",0.170133333333333,0.0169729523392694,0.1891,0.0446578473880385,16.5741464146003,716.426179144319,0.0231344790253143,0.00230653601951859,10.0299665080205,"Native","NARc3-04","NAR"
"W0080",4,0.014,"4hr",0.1921,0.000929157324317755,0.235233333333333,0.015738311359369,13.1558830502366,1309.74311220875,0.0100446285440284,0.000547797091462197,18.3364035709225,"Native","NARc3-04","NAR"
"W0080",24,0.014,"24hr",0.0568333333333333,0.00118930418499408,0.0392666666666667,0.00335675107474144,182.101636846392,-3195.48872180451,0.0569871004719297,0.00127382930466666,-44.7368421052632,"Native","NARc3-04","NAR"
"W0081",0,0.0231,"0hr",0.188433333333333,0.03840791295785,0.1891,0.0446578473880385,0.016725668150193,15.2617815230194,0.00109591846305529,0.00310857272045623,0.352547153181748,"Native","W65316","Leb"
"W0081",4,0.0231,"4hr",0.1843,0.00250066657780147,0.235233333333333,0.015738311359369,10.855064143144,937.327279965795,0.0115808686839245,0.000534857266377326,21.6522601672099,"Native","W65316","Leb"
"W0081",24,0.0231,"24hr",0.0632333333333333,0.00156027063179579,0.0392666666666667,0.00335675107474144,231.073169320042,-2642.23608875561,0.087453642126608,0.00143282879589909,-61.0356536502547,"Native","W65316","Leb"
"W0082",0,0.0147,"0hr",0.165266666666667,0.0121969030677646,0.1891,0.0446578473880385,23.3670059100162,857.385083418173,0.0272538050427212,0.00216238931478821,12.6035607262471,"Native","SAN28-02","SAN"
"W0082",4,0.0147,"4hr",0.197433333333333,0.00252608612503833,0.235233333333333,0.015738311359369,10.0426644413525,1093.1395372376,0.00918699223589575,0.000571716086496617,16.0691511973926,"Native","SAN28-02","SAN"
"W0082",24,0.0147,"24hr",0.0562333333333333,0.00117945373419694,0.0392666666666667,0.00335675107474144,160.098066245656,-2939.37608999457,0.0544666831817195,0.00126054524141583,-43.2088285229202,"Native","SAN28-02","SAN"
"W0083",0,0.0523,"0hr",0.152566666666667,0.0270741163803692,0.1891,0.0446578473880385,17.0089057504441,369.399311555626,0.0460447684074333,0.00238332090488476,19.3195839943592,"Native","MUSs2-04","MUS"
"W0083",4,0.0523,"4hr",0.189333333333333,0.00128105859003837,0.235233333333333,0.015738311359369,3.94024310060777,373.088733072487,0.010561142032242,0.000541248942059055,19.5125407396911,"Native","MUSs2-04","MUS"
"W0083",24,0.0523,"24hr",0.0553666666666667,0.00112595638360363,0.0392666666666667,0.00335675107474144,39.8267734912097,-783.971277110311,0.0508013171579572,0.0012390052093597,-41.0016977928693,"Native","MUSs2-04","MUS"
"W0084",0,0.0232,"0hr",0.162666666666667,0.0289199085598677,0.1891,0.0446578473880385,21.4163098029616,602.521319985169,0.0355444846391307,0.00254279774726089,13.9784946236559,"Native","CDCc2-06-01","CDC"
"W0084",4,0.0232,"4hr",0.188933333333333,0.00422308470723054,0.235233333333333,0.015738311359369,9.46068387518289,848.387270159733,0.0111513741518088,0.000566560456366557,19.6825846677058,"Native","CDCc2-06-01","CDC"
"W0084",24,0.0232,"24hr",0.0637333333333333,0.00225191276720727,0.0392666666666667,0.00335675107474144,251.246086267757,-2685.73268543996,0.093548433777429,0.00150136314700015,-62.3089983022072,"Native","CDCc2-06-01","CDC"
"W0085",0,0.0428,"0hr",0.1943,0.0586684753509072,0.1891,0.0446578473880385,0.695884462885285,-64.2492475424659,0.010831013428217,0.00393873969091508,-2.74986779481754,"Native","HIG12-03","HIG"
"W0085",4,0.0428,"4hr",0.191033333333333,0.00177043622998527,0.235233333333333,0.015738311359369,4.52480325296655,439.015281439917,0.010306710140307,0.000548525290046356,18.7898540456285,"Native","HIG12-03","HIG"
"W0085",24,0.0428,"24hr",0.0704333333333333,0.012918505245491,0.0392666666666667,0.00335675107474144,534.273502421216,-1854.48169715818,0.288098557801859,0.00362973370150364,-79.3718166383701,"Native","HIG12-03","HIG"
"W0113",0,0.0175,"0hr",0.1499,0.0278284626476802,0.1891,0.0446578473880385,58.4725070675062,1184.55843469064,0.0493622816360063,0.00238122639218592,20.7297726070862,"Native","SAN31-02","SAN"
"W0113",4,0.0175,"4hr",0.1955,0.00645832795698701,0.235233333333333,0.015738311359369,10.1101157148817,965.20172473127,0.0104746142239815,0.000620128796800652,16.8910301827972,"Native","SAN31-02","SAN"
"W0113",24,0.0175,"24hr",0.0608,0.00320364375880549,0.0392666666666667,0.00335675107474144,267.200862942837,-3133.64055299539,0.0852685106744052,0.00155489637112151,-54.8387096774194,"Native","SAN31-02","SAN"
"W0114",0,0.0239,"0hr",0.167833333333333,0.0228520118248798,0.1891,0.0446578473880385,12.8035531354327,470.554568472697,0.0272094970345095,0.00241942753411869,11.2462541864975,"Native","W65327","Fra_cor"
"W0114",4,0.0239,"4hr",0.214133333333333,0.00133208274684587,0.235233333333333,0.015738311359369,2.05912723809451,375.306159112024,0.00548652663459191,0.000611665378519986,8.96981720277737,"Native","W65327","Fra_cor"
"W0114",24,0.0239,"24hr",-0.0017,0.0636031707804991,0.0392666666666667,0.00335675107474144,7376.85333050246,4365.24568270453,1.68990564717358,0.0161977937540315,104.329371816638,"Native","W65327","Fra_cor"
"W0115",0,0.0223,"0hr",0.210166666666667,0.0680912704471807,0.1891,0.0446578473880385,24.7991508937937,-499.573544418965,0.0496406408442557,0.00445587587831429,-11.1404900405429,"Native","MUSs2-09","MUS"
"W0115",4,0.0223,"4hr",0.225166666666667,0.0621169953483836,0.235233333333333,0.015738311359369,2.23146922355372,191.903087669845,0.0116281048452581,0.00271720317526444,4.27943885503755,"Native","MUSs2-09","MUS"
"W0115",24,0.0223,"24hr",0.0530333333333333,0.00143449565275667,0.0392666666666667,0.00335675107474144,66.7489141926703,-1572.17142378585,0.0424565115373592,0.00121098718138036,-35.0594227504245,"Native","MUSs2-09","MUS"
"W0116",0,0.0085,"0hr",0.151833333333333,0.020872017418331,0.1891,0.0446578473880385,100.249846386359,2318.51598386579,0.0432387989058448,0.00219404030583951,19.7073858628592,"Native","NARc3-08","NAR"
"W0116",4,0.0085,"4hr",0.1723,0.0141520316562676,0.235233333333333,0.015738311359369,65.3398693345192,3147.47976560611,0.0207594247462737,0.000775949472640113,26.753578007652,"Native","NARc3-08","NAR"
"W0116",24,0.0085,"24hr",-0.0725,0.131250917457111,0.0392666666666667,0.00335675107474144,318947.765110446,33486.4675921302,9.52467632583029,0.033462775758509,284.634974533107,"Native","NARc3-08","NAR"
"W0117",0,0.0109,"0hr",0.2007,0.0419267615412082,0.1891,0.0446578473880385,11.5526422263543,-562.781694069928,0.0205277505435683,0.00334637726533516,-6.13432046536222,"Native","HIG16-01","HIG"
"W0117",4,0.0109,"4hr",0.163233333333333,0.001946221410266,0.235233333333333,0.015738311359369,40.5320783516393,2808.06486629841,0.014434167400509,0.000471582959932371,30.6079070426527,"Native","HIG16-01","HIG"
"W0117",24,0.0109,"24hr",0.0685333333333333,0.0155761926598825,0.0392666666666667,0.00335675107474144,2159.94110017857,-6837.89972118814,0.31587785551837,0.00423808785649931,-74.5331069609508,"Native","HIG16-01","HIG"
"W0118",0,0.0247,"0hr",0.168333333333333,0.0388374532864576,0.1891,0.0446578473880385,14.3499245813974,444.60906160369,0.0322753758765908,0.00293897604089726,10.9818438216111,"Native","CDCc2-13","CDC"
"W0118",4,0.0247,"4hr",0.166433333333333,0.00389115806812202,0.235233333333333,0.015738311359369,17.3660494372078,1184.11156350343,0.0146658895770149,0.000501439838880786,29.2475556185348,"Native","CDCc2-13","CDC"
"W0118",24,0.0247,"24hr",0.0538666666666667,0.000968389269755597,0.0392666666666667,0.00335675107474144,67.0731855103031,-1505.33051971708,0.0445571152858239,0.0011983625983265,-37.1816638370119,"Native","CDCc2-13","CDC"
"W0119",0,0.0266,"0hr",0.157533333333333,0.00624295158113888,0.1891,0.0446578473880385,20.8982614054855,627.560439968245,0.0333007947514074,0.00199488287882507,16.6931077031553,"Native","PI478440","Bol"
"W0119",4,0.0266,"4hr",0.1681,0.00115902257671425,0.235233333333333,0.015738311359369,14.7169953979111,1072.89621247394,0.0137170727483285,0.000480642415019635,28.5390392518067,"Native","PI478440","Bol"
"W0119",24,0.0266,"24hr",0.0620666666666667,0.0115645050814022,0.0392666666666667,0.00335675107474144,410.700727020608,-2182.87654620422,0.188146566389552,0.00324030197670895,-58.0645161290323,"Native","PI478440","Bol"
"W0120",0,0.0309,"0hr",0.1593,0.0264076377840452,0.1891,0.0446578473880385,19.5349867809366,509.995396350281,0.0383042414122487,0.00243064833928061,15.7588577472237,"Native","MUSs2-01","MUS"
"W0120",4,0.0309,"4hr",0.163133333333333,0.00308184648835366,0.235233333333333,0.015738311359369,14.6580057982139,991.9229134193,0.0147773638454279,0.000482126013209361,30.6504180246564,"Native","MUSs2-01","MUS"
"W0120",24,0.0309,"24hr",0.0626666666666667,0.00076883750631139,0.0392666666666667,0.00335675107474144,158.401753589811,-1928.56083208334,0.0821346938891714,0.00137827164389521,-59.5925297113752,"Native","MUSs2-01","MUS"
"W0121",0,0.0562,"0hr",0.144866666666667,0.0115773245805948,0.1891,0.0446578473880385,18.5954354546266,416.218925509045,0.0446770541053219,0.00190996931378667,23.3915036136083,"Native","DEB28-02","DEB"
"W0121",4,0.0562,"4hr",0.167133333333333,0.00716689922103307,0.235233333333333,0.015738311359369,8.42004798479138,515.124176948559,0.0163456664656457,0.000564617563622425,28.949978744509,"Native","DEB28-02","DEB"
"W0121",24,0.0562,"24hr",0.0562,0.000709459888459756,0.0392666666666667,0.00335675107474144,40.9253415812415,-767.329873299942,0.0533347429903126,0.00123677809532654,-43.1239388794567,"Native","DEB28-02","DEB"
"W0122",0,0.0324,"0hr",0.162766666666667,0.012520161518305,0.1891,0.0446578473880385,12.7955550443898,429.802856502428,0.0297707538486718,0.00213784160232297,13.9256125506787,"Native","LIS20","LIS"
"W0122",4,0.0324,"4hr",0.167433333333333,0.00144491445344621,0.235233333333333,0.015738311359369,12.3112455939086,889.581660447467,0.013839365334618,0.000480159297769909,28.8224457984979,"Native","LIS20","LIS"
"W0122",24,0.0324,"24hr",0.0647,0.00079372539331938,0.0392666666666667,0.00335675107474144,184.253330571628,-1999.09870255088,0.0921682007679351,0.00142299004593221,-64.7707979626486,"Native","LIS20","LIS"
"W0123",0,0.0263,"0hr",0.150733333333333,0.0147517607235355,0.1891,0.0446578473880385,31.8939200670514,771.448238236085,0.041342916460574,0.00203769213797425,20.289088665609,"Native","HIG11-02","HIG"
"W0123",4,0.0263,"4hr",0.170066666666667,0.00672218549117604,0.235233333333333,0.015738311359369,16.3941202987405,1053.3456250596,0.0155638566380459,0.000561811438847519,27.7029899390676,"Native","HIG11-02","HIG"
"W0123",24,0.0263,"24hr",0.0676333333333333,0.00228497507888185,0.0392666666666667,0.00335675107474144,314.165949276778,-2746.80937594815,0.114374864170665,0.00158323842530015,-72.2410865874364,"Native","HIG11-02","HIG"
"W0124",0,0.0234,"0hr",0.1549,0.00979404581025296,0.1891,0.0446578473880385,27.9931886128162,772.891835821503,0.0362187660878348,0.00200262241731274,18.0856689582232,"Native","NARc3-02","NAR"
"W0124",4,0.0234,"4hr",0.209,0.0401183249899594,0.235233333333333,0.015738311359369,9.59918124887678,476.583231294865,0.0201416680624621,0.00180609595319943,11.1520476122998,"Native","NARc3-02","NAR"
"W0124",24,0.0234,"24hr",0.058,0.00443771713083803,0.0392666666666667,0.00335675107474144,164.828049887138,-2038.80254814041,0.0808455188745362,0.00169459112516377,-47.7079796264856,"Native","NARc3-02","NAR"
"W0127",0,0.0214,"0hr",0.177433333333333,0.00165764223455419,0.1891,0.0446578473880385,3.94444808787254,288.297905639272,0.0136818478758148,0.00221763208569992,6.16957518068043,"Native","LDSc3-07","LDS"
"W0127",4,0.0214,"4hr",0.160766666666667,0.00524796256761718,0.235233333333333,0.015738311359369,23.8252846198953,1479.27622735562,0.0161060417110101,0.000508775006063557,31.6565112654102,"Native","LDSc3-07","LDS"
"W0127",24,0.0214,"24hr",0.0592333333333333,0.0022191089302791,0.0392666666666667,0.00335675107474144,170.112178689463,-2376.11665582406,0.0715925197832791,0.00140794638238235,-50.848896434635,"Native","LDSc3-07","LDS"
"W0128",0,0.0456,"0hr",0.17,0.0124285960590889,0.1891,0.0446578473880385,4.97227898884241,221.501665321421,0.0224480433662977,0.00222247382228633,10.1004759386568,"Native","SAN20-05","SAN"
"W0128",4,0.0456,"4hr",0.170633333333333,0.00298011931155635,0.235233333333333,0.015738311359369,8.29547849991612,602.238911718861,0.013774398064449,0.000501578571418041,27.46209437438,"Native","SAN20-05","SAN"
"W0128",24,0.0456,"24hr",0.0515,0.0109024462086879,0.0392666666666667,0.00335675107474144,63.7350505743783,-683.212700682095,0.093287274242337,0.00299434357104831,-31.1544991511036,"Native","SAN20-05","SAN"
"W0130",0,0.0258,"0hr",0.1629,0.0256415678147807,0.1891,0.0446578473880385,18.1910555798846,537.019500776834,0.0338741061610798,0.00244488300574816,13.8551031200423,"Invasive","ARC26","ARC"
"W0130",4,0.0258,"4hr",0.169133333333333,0.00300462606288666,0.235233333333333,0.015738311359369,15.2324207037738,1089.13794978431,0.0139857588350404,0.000497718104381646,28.0997591044353,"Invasive","ARC26","ARC"
"W0130",24,0.0258,"24hr",0.0633,0.00545374489074557,0.0392666666666667,0.00335675107474144,284.089157279038,-2372.30360221634,0.119752445266122,0.00195656561058935,-61.2054329371817,"Invasive","ARC26","ARC"
"W0132",0,0.0376,"0hr",0.1747,0.0173588594095349,0.1891,0.0446578473880385,3.65052450516657,202.52708799802,0.0180248703580938,0.00236701596160801,7.61501850872556,"Native","CDCc2-04","CDC"
"W0132",4,0.0376,"4hr",0.1643,0.0021221058723196,0.235233333333333,0.015738311359369,11.5095596050711,801.980227870923,0.0143514256400391,0.000475930501605995,30.1544565679467,"Native","CDCc2-04","CDC"
"W0132",24,0.0376,"24hr",0.137633333333333,0.0624760309594363,0.0392666666666667,0.00335675107474144,27021.9871323208,-6662.48238991439,4.05584368571487,0.016190389229997,-250.509337860781,"Native","CDCc2-04","CDC"
"W0134",0,0.043,"0hr",0.180666666666667,0.0181374688911595,0.1891,0.0446578473880385,1.13399619840572,103.714453203465,0.0109338299858851,0.00245168448655834,4.45972148774899,"Native","NARc2-01","NAR"
"W0134",4,0.043,"4hr",0.188333333333333,0.00180954260641866,0.235233333333333,0.015738311359369,5.00264759279138,463.666292086696,0.0107893277518133,0.000541153418227056,19.9376505597279,"Native","NARc2-01","NAR"
"W0134",24,0.043,"24hr",0.0686666666666667,0.00575335650825769,0.0392666666666667,0.00335675107474144,272.894032122288,-1741.22477987918,0.156725332234948,0.00209322495887493,-74.8726655348048,"Native","NARc2-01","NAR"
"W0135",0,0.0274,"0hr",0.149666666666667,0.00629320621340541,0.1891,0.0446578473880385,30.1307697041168,761.064383602183,0.0395903032033969,0.0018985273886126,20.8531641106998,"Native","HUE19","HUE"
"W0135",4,0.0274,"4hr",0.204333333333333,0.0015452435981999,0.235233333333333,0.015738311359369,3.68319753480669,479.412169311621,0.00768273684019187,0.000584865953411371,13.1358934391384,"Native","HUE19","HUE"
"W0135",24,0.0274,"24hr",0.0444333333333333,0.0223690510403201,0.0392666666666667,0.00335675107474144,36.5105641107284,-480.2151363811,0.0760295987041806,0.00577824950151771,-13.1578947368421,"Native","HUE19","HUE"
"W0137",0,0.0302,"0hr",0.168466666666667,0.0129120529394481,0.1891,0.0446578473880385,8.72013851206009,361.302463277311,0.0241352866320402,0.00221194638228698,10.9113343909748,"Native","FUSF5","FUS"
"W0137",4,0.0302,"4hr",0.2123,0.00295465734053883,0.235233333333333,0.015738311359369,1.94105858195351,322.820702191333,0.00601280701261549,0.000616749696046912,9.74918520617827,"Native","FUSF5","FUS"
"W0137",24,0.0302,"24hr",0.0778,0.00406324993078201,0.0392666666666667,0.00335675107474144,632.911984950571,-3249.41814052328,0.194777020863387,0.00198483849980164,-98.132427843803,"Native","FUSF5","FUS"
"W0138",0,0.0204,"0hr",0.166133333333333,0.00209867683182629,0.1891,0.0446578473880385,15.023622216967,595.355364074063,0.0252347137920438,0.00207774356084564,12.1452494271109,"Native","LDSc3-04","LDS"
"W0138",4,0.0204,"4hr",0.215666666666667,0.00160242871222958,0.235233333333333,0.015738311359369,2.09320110728766,407.744222813116,0.00513361315789152,0.000617170494978543,8.31798214538756,"Native","LDSc3-04","LDS"
"W0138",24,0.0204,"24hr",0.0644,0.00182482875908946,0.0392666666666667,0.00335675107474144,296.630011923487,-3137.58780252338,0.0945407843837627,0.00147704302392669,-64.006791171477,"Native","LDSc3-04","LDS"
"W0140",0,0.0544,"0hr",0.154433333333333,0.0266583528706816,0.1891,0.0446578473880385,14.7587928483786,336.993602306073,0.0437954689566302,0.00238895860952849,18.3324519654504,"Native","HIG10-02","HIG"
"W0140",4,0.0544,"4hr",0.207533333333333,0.0015430849332137,0.235233333333333,0.015738311359369,1.51382836412961,216.46216939376,0.00699350084298493,0.000593900546918709,11.7755420150205,"Native","HIG10-02","HIG"
